Date,^GSPC,^HSI,^N225
2015-12-14,2021.93994140625,21309.849609375,18883.419921875
2015-12-15,2043.4100341796875,21274.369140625,18565.900390625
2015-12-16,2073.070068359375,21701.2109375,19049.91015625
2015-12-17,2041.8900146484375,21872.060546875,19353.560546875
2015-12-18,2005.550048828125,21755.560546875,18986.80078125
2015-12-21,2021.1500244140625,21791.6796875,18916.01953125
2015-12-22,2038.969970703125,21830.01953125,18886.69921875
2015-12-24,2060.989990234375,22138.130859375,18789.689453125
2015-12-28,2056.5,21919.619140625,18873.349609375
2015-12-29,2078.360107421875,21999.619140625,18982.23046875
2015-12-30,2063.360107421875,21882.150390625,19033.7109375
2016-01-04,2012.6600341796875,21327.119140625,18450.98046875
2016-01-05,2016.7099609375,21188.720703125,18374.0
2016-01-06,1990.260009765625,20980.810546875,18191.3203125
2016-01-07,1943.0899658203125,20333.33984375,17767.33984375
2016-01-08,1922.030029296875,20453.7109375,17697.9609375
2016-01-12,1938.6800537109375,19711.759765625,17218.9609375
2016-01-13,1890.280029296875,19934.880859375,17715.630859375
2016-01-14,1921.8399658203125,19817.41015625,17240.94921875
2016-01-15,1880.3299560546875,19520.76953125,17147.109375
2016-01-19,1881.3299560546875,19635.810546875,17048.369140625
2016-01-20,1859.3299560546875,18886.30078125,16416.189453125
2016-01-21,1868.989990234375,18542.150390625,16017.259765625
2016-01-22,1906.9000244140625,19080.509765625,16958.529296875
2016-01-25,1877.0799560546875,19340.140625,17110.91015625
2016-01-26,1903.6300048828125,18860.80078125,16708.900390625
2016-01-27,1882.949951171875,19052.44921875,17163.919921875
2016-01-28,1893.3599853515625,19195.830078125,17041.44921875
2016-01-29,1940.239990234375,19683.109375,17518.30078125
2016-02-01,1939.3800048828125,19595.5,17865.23046875
2016-02-02,1903.030029296875,19446.83984375,17750.6796875
2016-02-03,1912.530029296875,18991.58984375,17191.25
2016-02-04,1915.449951171875,19183.08984375,17044.990234375
2016-02-05,1880.050048828125,19288.169921875,16819.58984375
2016-02-12,1864.780029296875,18319.580078125,14952.6103515625
2016-02-16,1895.5799560546875,19122.080078125,16054.4296875
2016-02-17,1926.8199462890625,18924.5703125,15836.3603515625
2016-02-18,1917.8299560546875,19363.080078125,16196.7998046875
2016-02-19,1917.780029296875,19285.5,15967.169921875
2016-02-22,1945.5,19464.08984375,16111.0498046875
2016-02-23,1921.27001953125,19414.779296875,16052.0498046875
2016-02-24,1929.800048828125,19192.44921875,15915.7900390625
2016-02-25,1951.699951171875,18888.75,16140.33984375
2016-02-26,1948.050048828125,19364.150390625,16188.41015625
2016-02-29,1932.22998046875,19111.9296875,16026.759765625
2016-03-01,1978.3499755859375,19407.4609375,16085.509765625
2016-03-02,1986.449951171875,20003.490234375,16746.55078125
2016-03-03,1993.4000244140625,19941.759765625,16960.16015625
2016-03-04,1999.989990234375,20176.69921875,17014.779296875
2016-03-07,2001.760009765625,20159.720703125,16911.3203125
2016-03-08,1979.260009765625,20011.580078125,16783.150390625
2016-03-09,1989.260009765625,19996.259765625,16642.19921875
2016-03-10,1989.5699462890625,19984.419921875,16852.349609375
2016-03-11,2022.18994140625,20199.599609375,16938.869140625
2016-03-14,2019.6400146484375,20435.33984375,17233.75
2016-03-15,2015.9300537109375,20288.76953125,17117.0703125
2016-03-16,2027.219970703125,20257.69921875,16974.44921875
2016-03-17,2040.5899658203125,20503.810546875,16936.380859375
2016-03-18,2049.580078125,20671.630859375,16724.810546875
2016-03-22,2049.800048828125,20666.75,17048.55078125
2016-03-23,2036.7099609375,20615.23046875,17000.98046875
2016-03-24,2035.93994140625,20345.609375,16892.330078125
2016-03-29,2055.010009765625,20366.30078125,17103.529296875
2016-03-30,2063.949951171875,20803.390625,16878.9609375
2016-03-31,2059.739990234375,20776.69921875,16758.669921875
2016-04-01,2072.780029296875,20498.919921875,16164.16015625
2016-04-05,2045.1700439453125,20177.0,15732.8203125
2016-04-06,2066.659912109375,20206.669921875,15715.3603515625
2016-04-07,2041.9100341796875,20266.05078125,15749.83984375
2016-04-08,2047.5999755859375,20370.400390625,15821.51953125
2016-04-11,2041.989990234375,20440.810546875,15751.1298828125
2016-04-12,2061.719970703125,20504.439453125,15928.7900390625
2016-04-13,2082.419921875,21158.7109375,16381.2197265625
2016-04-14,2082.780029296875,21337.810546875,16911.05078125
2016-04-15,2080.72998046875,21316.470703125,16848.029296875
2016-04-18,2094.340087890625,21161.5,16275.9501953125
2016-04-19,2100.800048828125,21436.2109375,16874.439453125
2016-04-20,2102.39990234375,21236.310546875,16906.5390625
2016-04-21,2091.47998046875,21622.25,17363.619140625
2016-04-22,2091.580078125,21467.0390625,17572.490234375
2016-04-25,2087.7900390625,21304.439453125,17439.30078125
2016-04-26,2091.699951171875,21407.26953125,17353.279296875
2016-04-27,2095.14990234375,21361.599609375,17290.490234375
2016-04-28,2075.81005859375,21388.029296875,16666.05078125
2016-05-06,2057.139892578125,20109.869140625,16106.7197265625
2016-05-09,2058.68994140625,20156.810546875,16216.0302734375
2016-05-10,2084.389892578125,20242.6796875,16565.189453125
2016-05-11,2064.4599609375,20055.2890625,16579.009765625
2016-05-12,2064.110107421875,19915.4609375,16646.33984375
2016-05-13,2046.6099853515625,19719.2890625,16412.2109375
2016-05-16,2066.659912109375,19883.94921875,16466.400390625
2016-05-17,2047.2099609375,20118.80078125,16652.80078125
2016-05-18,2047.6300048828125,19826.41015625,16644.689453125
2016-05-19,2040.0400390625,19694.330078125,16646.66015625
2016-05-20,2052.320068359375,19852.19921875,16736.349609375
2016-05-23,2048.0400390625,19809.029296875,16654.599609375
2016-05-24,2076.06005859375,19830.4296875,16498.759765625
2016-05-25,2090.5400390625,20368.05078125,16757.349609375
2016-05-26,2090.10009765625,20397.109375,16772.4609375
2016-05-27,2099.06005859375,20576.76953125,16834.83984375
2016-05-31,2096.949951171875,20815.08984375,17234.98046875
2016-06-01,2099.330078125,20760.98046875,16955.73046875
2016-06-02,2105.260009765625,20859.220703125,16562.55078125
2016-06-03,2099.1298828125,20947.240234375,16642.23046875
2016-06-06,2109.409912109375,21030.220703125,16580.029296875
2016-06-07,2112.1298828125,21328.240234375,16675.44921875
2016-06-08,2119.1201171875,21297.880859375,16830.919921875
2016-06-10,2096.070068359375,21042.640625,16601.359375
2016-06-13,2079.06005859375,20512.990234375,16019.1796875
2016-06-14,2075.320068359375,20387.529296875,15859.0
2016-06-15,2071.5,20467.51953125,15919.580078125
2016-06-16,2077.989990234375,20038.419921875,15434.1396484375
2016-06-17,2071.219970703125,20169.98046875,15599.66015625
2016-06-20,2083.25,20510.19921875,15965.2998046875
2016-06-21,2088.89990234375,20668.439453125,16169.1103515625
2016-06-22,2085.449951171875,20795.119140625,16065.7197265625
2016-06-23,2113.320068359375,20868.33984375,16238.349609375
2016-06-24,2037.4100341796875,20259.130859375,14952.01953125
2016-06-27,2000.5400390625,20227.30078125,15309.2099609375
2016-06-28,2036.0899658203125,20172.4609375,15323.1396484375
2016-06-29,2070.77001953125,20436.119140625,15566.830078125
2016-06-30,2098.860107421875,20794.369140625,15575.919921875
2016-07-05,2088.550048828125,20750.720703125,15669.330078125
2016-07-06,2099.72998046875,20495.2890625,15378.990234375
2016-07-07,2097.89990234375,20706.919921875,15276.240234375
2016-07-08,2129.89990234375,20564.169921875,15106.98046875
2016-07-11,2137.159912109375,20880.5,15708.8203125
2016-07-12,2152.139892578125,21224.740234375,16095.650390625
2016-07-13,2152.429931640625,21322.369140625,16231.4296875
2016-07-14,2163.75,21561.060546875,16385.890625
2016-07-15,2161.739990234375,21659.25,16497.849609375
2016-07-19,2163.780029296875,21673.19921875,16723.310546875
2016-07-20,2173.02001953125,21882.48046875,16681.890625
2016-07-21,2165.169921875,22000.490234375,16810.220703125
2016-07-22,2175.030029296875,21964.26953125,16627.25
2016-07-25,2168.47998046875,21993.439453125,16620.2890625
2016-07-26,2169.179931640625,22129.73046875,16383.0400390625
2016-07-27,2166.580078125,22218.990234375,16664.8203125
2016-07-28,2170.06005859375,22174.33984375,16476.83984375
2016-07-29,2173.60009765625,21891.369140625,16569.26953125
2016-08-01,2170.840087890625,22129.140625,16635.76953125
2016-08-03,2163.7900390625,21739.119140625,16083.1103515625
2016-08-04,2164.25,21832.23046875,16254.8896484375
2016-08-05,2182.8701171875,22146.08984375,16254.4501953125
2016-08-08,2180.889892578125,22494.759765625,16650.5703125
2016-08-09,2181.739990234375,22465.609375,16764.970703125
2016-08-10,2175.489990234375,22492.4296875,16735.119140625
2016-08-12,2184.050048828125,22766.91015625,16919.919921875
2016-08-15,2190.14990234375,22932.509765625,16869.560546875
2016-08-16,2178.14990234375,22910.83984375,16596.509765625
2016-08-17,2182.219970703125,22799.779296875,16745.640625
2016-08-18,2187.02001953125,23023.16015625,16486.009765625
2016-08-19,2183.8701171875,22937.220703125,16545.8203125
2016-08-22,2182.639892578125,22997.91015625,16598.189453125
2016-08-23,2186.89990234375,22998.9296875,16497.359375
2016-08-24,2175.43994140625,22820.779296875,16597.30078125
2016-08-25,2172.469970703125,22814.94921875,16555.94921875
2016-08-26,2169.0400390625,22909.5390625,16360.7099609375
2016-08-29,2180.3798828125,22821.33984375,16737.490234375
2016-08-30,2176.1201171875,23016.109375,16725.359375
2016-08-31,2170.949951171875,22976.880859375,16887.400390625
2016-09-01,2170.860107421875,23162.33984375,16926.83984375
2016-09-02,2179.97998046875,23266.69921875,16925.6796875
2016-09-06,2186.47998046875,23787.6796875,17081.98046875
2016-09-07,2186.159912109375,23741.810546875,17012.439453125
2016-09-08,2181.300048828125,23919.33984375,16958.76953125
2016-09-09,2127.81005859375,24099.69921875,16965.759765625
2016-09-12,2159.0400390625,23290.599609375,16672.919921875
2016-09-13,2127.02001953125,23215.759765625,16729.0390625
2016-09-14,2125.77001953125,23190.640625,16614.240234375
2016-09-15,2147.260009765625,23335.58984375,16405.009765625
2016-09-20,2139.760009765625,23530.859375,16492.150390625
2016-09-21,2163.1201171875,23669.900390625,16807.619140625
2016-09-23,2164.68994140625,23686.48046875,16754.01953125
2016-09-26,2146.10009765625,23317.919921875,16544.560546875
2016-09-27,2159.929931640625,23571.900390625,16683.9296875
2016-09-28,2171.3701171875,23619.650390625,16465.400390625
2016-09-29,2151.1298828125,23739.470703125,16693.7109375
2016-09-30,2168.27001953125,23297.150390625,16449.83984375
2016-10-03,2161.199951171875,23584.4296875,16598.669921875
2016-10-04,2150.489990234375,23689.439453125,16735.650390625
2016-10-05,2159.72998046875,23788.310546875,16819.240234375
2016-10-06,2160.77001953125,23952.5,16899.099609375
2016-10-07,2153.739990234375,23851.8203125,16860.08984375
2016-10-11,2136.72998046875,23549.51953125,17024.759765625
2016-10-12,2139.179931640625,23407.05078125,16840.0
2016-10-13,2132.550048828125,23031.30078125,16774.240234375
2016-10-14,2132.97998046875,23233.310546875,16856.369140625
2016-10-17,2126.5,23037.5390625,16900.119140625
2016-10-18,2139.60009765625,23394.390625,16963.609375
2016-10-19,2144.2900390625,23304.970703125,16998.91015625
2016-10-20,2141.340087890625,23374.400390625,17235.5
2016-10-24,2151.330078125,23604.080078125,17234.419921875
2016-10-25,2143.159912109375,23565.109375,17365.25
2016-10-26,2139.429931640625,23325.4296875,17391.83984375
2016-10-27,2133.0400390625,23132.349609375,17336.419921875
2016-10-28,2126.409912109375,22954.810546875,17446.41015625
2016-10-31,2126.14990234375,22934.5390625,17425.01953125
2016-11-01,2111.719970703125,23147.0703125,17442.400390625
2016-11-02,2097.93994140625,22810.5,17134.6796875
2016-11-04,2085.179931640625,22642.619140625,16905.359375
2016-11-07,2131.52001953125,22801.400390625,17177.2109375
2016-11-08,2139.56005859375,22909.470703125,17171.380859375
2016-11-09,2163.260009765625,22415.189453125,16251.5400390625
2016-11-10,2167.47998046875,22839.109375,17344.419921875
2016-11-11,2164.449951171875,22531.08984375,17374.7890625
2016-11-14,2164.199951171875,22222.220703125,17672.619140625
2016-11-15,2180.389892578125,22323.91015625,17668.150390625
2016-11-16,2176.93994140625,22280.529296875,17862.2109375
2016-11-17,2187.1201171875,22262.880859375,17862.630859375
2016-11-18,2181.89990234375,22344.2109375,17967.41015625
2016-11-21,2198.179931640625,22357.779296875,18106.01953125
2016-11-22,2202.93994140625,22678.0703125,18162.939453125
2016-11-25,2213.35009765625,22723.44921875,18381.220703125
2016-11-28,2201.719970703125,22830.5703125,18356.890625
2016-11-29,2204.659912109375,22737.0703125,18307.0390625
2016-11-30,2198.81005859375,22789.76953125,18308.48046875
2016-12-01,2191.080078125,22878.23046875,18513.119140625
2016-12-02,2191.949951171875,22564.8203125,18426.080078125
2016-12-05,2204.7099609375,22505.55078125,18274.990234375
2016-12-06,2212.22998046875,22675.150390625,18360.5390625
2016-12-07,2241.35009765625,22800.919921875,18496.689453125
2016-12-08,2246.18994140625,22861.83984375,18765.470703125
2016-12-09,2259.530029296875,22760.98046875,18996.369140625
2016-12-12,2256.9599609375,22433.01953125,19155.029296875
2016-12-13,2271.719970703125,22446.69921875,19250.51953125
2016-12-14,2253.280029296875,22456.619140625,19253.609375
2016-12-15,2262.030029296875,22059.400390625,19273.7890625
2016-12-16,2258.070068359375,22020.75,19401.150390625
2016-12-19,2262.530029296875,21832.6796875,19391.599609375
2016-12-20,2270.760009765625,21729.060546875,19494.529296875
2016-12-21,2265.179931640625,21809.80078125,19444.490234375
2016-12-22,2260.9599609375,21636.19921875,19427.669921875
2016-12-28,2249.919921875,21754.740234375,19401.720703125
2016-12-29,2249.260009765625,21790.91015625,19145.140625
2016-12-30,2238.830078125,22000.560546875,19114.369140625
2017-01-04,2270.75,22134.470703125,19594.16015625
2017-01-05,2269.0,22456.689453125,19520.689453125
2017-01-06,2276.97998046875,22503.009765625,19454.330078125
2017-01-10,2268.89990234375,22744.849609375,19301.439453125
2017-01-11,2275.320068359375,22935.349609375,19364.669921875
2017-01-12,2270.43994140625,22829.01953125,19134.69921875
2017-01-13,2274.639892578125,22937.380859375,19287.279296875
2017-01-17,2267.889892578125,22840.970703125,18813.529296875
2017-01-18,2271.889892578125,23098.259765625,18894.369140625
2017-01-19,2263.68994140625,23049.9609375,19072.25
2017-01-20,2271.31005859375,22885.91015625,19137.91015625
2017-01-23,2265.199951171875,22898.51953125,18891.029296875
2017-01-24,2280.070068359375,22949.859375,18787.990234375
2017-01-25,2298.3701171875,23049.119140625,19057.5
2017-01-26,2296.679931640625,23374.169921875,19402.390625
2017-01-27,2294.68994140625,23360.779296875,19467.400390625
2017-02-01,2279.550048828125,23318.390625,19148.080078125
2017-02-02,2280.85009765625,23184.51953125,18914.580078125
2017-02-03,2297.419921875,23129.2109375,18918.19921875
2017-02-06,2292.56005859375,23348.240234375,18976.7109375
2017-02-07,2293.080078125,23331.5703125,18910.779296875
2017-02-08,2294.669921875,23485.130859375,19007.599609375
2017-02-09,2307.8701171875,23525.140625,18907.669921875
2017-02-10,2316.10009765625,23574.98046875,19378.9296875
2017-02-13,2328.25,23710.98046875,19459.150390625
2017-02-14,2337.580078125,23703.009765625,19238.98046875
2017-02-15,2349.25,23994.869140625,19437.98046875
2017-02-16,2347.219970703125,24107.69921875,19347.529296875
2017-02-17,2351.159912109375,24033.740234375,19234.619140625
2017-02-21,2365.3798828125,23963.630859375,19381.439453125
2017-02-22,2362.820068359375,24201.9609375,19379.869140625
2017-02-23,2363.81005859375,24114.859375,19371.4609375
2017-02-24,2367.340087890625,23965.69921875,19283.5390625
2017-02-27,2369.75,23925.05078125,19107.470703125
2017-02-28,2363.639892578125,23740.73046875,19118.990234375
2017-03-01,2395.9599609375,23776.490234375,19393.5390625
2017-03-02,2381.919921875,23728.0703125,19564.80078125
2017-03-03,2383.1201171875,23552.720703125,19469.169921875
2017-03-06,2375.31005859375,23596.279296875,19379.140625
2017-03-07,2368.389892578125,23681.0703125,19344.150390625
2017-03-08,2362.97998046875,23782.26953125,19254.029296875
2017-03-09,2364.8701171875,23501.560546875,19318.580078125
2017-03-10,2372.60009765625,23568.669921875,19604.609375
2017-03-13,2373.469970703125,23829.669921875,19633.75
2017-03-14,2365.449951171875,23827.94921875,19609.5
2017-03-15,2385.260009765625,23792.849609375,19577.380859375
2017-03-16,2381.3798828125,24288.279296875,19590.140625
2017-03-17,2378.25,24309.9296875,19521.58984375
2017-03-21,2344.02001953125,24593.119140625,19455.880859375
2017-03-22,2348.449951171875,24320.41015625,19041.380859375
2017-03-23,2345.9599609375,24327.69921875,19085.310546875
2017-03-24,2343.97998046875,24358.26953125,19262.529296875
2017-03-27,2341.590087890625,24193.69921875,18985.58984375
2017-03-28,2358.570068359375,24345.869140625,19202.869140625
2017-03-29,2361.1298828125,24392.05078125,19217.48046875
2017-03-30,2368.06005859375,24301.08984375,19063.220703125
2017-03-31,2362.719970703125,24111.58984375,18909.259765625
2017-04-03,2358.840087890625,24261.48046875,18983.23046875
2017-04-05,2352.949951171875,24400.80078125,18861.26953125
2017-04-06,2357.489990234375,24273.720703125,18597.060546875
2017-04-07,2355.5400390625,24267.30078125,18664.630859375
2017-04-10,2357.159912109375,24262.1796875,18797.880859375
2017-04-11,2353.780029296875,24088.4609375,18747.869140625
2017-04-12,2344.929931640625,24313.5,18552.609375
2017-04-13,2328.949951171875,24261.66015625,18426.83984375
2017-04-18,2342.18994140625,23924.5390625,18418.58984375
2017-04-19,2338.169921875,23825.880859375,18432.19921875
2017-04-20,2355.840087890625,24056.98046875,18430.490234375
2017-04-21,2348.68994140625,24042.01953125,18620.75
2017-04-24,2374.14990234375,24139.48046875,18875.880859375
2017-04-25,2388.610107421875,24455.939453125,19079.330078125
2017-04-26,2387.449951171875,24578.4296875,19289.4296875
2017-04-27,2388.77001953125,24698.48046875,19251.869140625
2017-04-28,2384.199951171875,24615.130859375,19196.740234375
2017-05-02,2391.169921875,24696.130859375,19445.69921875
2017-05-08,2399.3798828125,24577.91015625,19895.69921875
2017-05-09,2396.919921875,24889.029296875,19843.0
2017-05-10,2399.6298828125,25015.419921875,19900.08984375
2017-05-11,2394.43994140625,25125.55078125,19961.55078125
2017-05-12,2390.89990234375,25156.33984375,19883.900390625
2017-05-15,2402.320068359375,25371.58984375,19869.849609375
2017-05-16,2400.669921875,25335.939453125,19919.8203125
2017-05-17,2357.030029296875,25293.630859375,19814.880859375
2017-05-18,2365.719970703125,25136.51953125,19553.859375
2017-05-19,2381.72998046875,25174.869140625,19590.759765625
2017-05-22,2394.02001953125,25391.33984375,19678.279296875
2017-05-23,2398.419921875,25403.150390625,19613.279296875
2017-05-24,2404.389892578125,25428.5,19742.98046875
2017-05-25,2415.070068359375,25630.779296875,19813.130859375
2017-05-26,2415.820068359375,25639.26953125,19686.83984375
2017-05-31,2411.800048828125,25660.650390625,19650.5703125
2017-06-01,2430.06005859375,25809.220703125,19860.029296875
2017-06-02,2439.070068359375,25924.05078125,20177.279296875
2017-06-05,2436.10009765625,25862.990234375,20170.8203125
2017-06-06,2429.330078125,25997.140625,19979.900390625
2017-06-07,2433.139892578125,25974.16015625,19984.619140625
2017-06-08,2433.7900390625,26063.060546875,19909.259765625
2017-06-09,2431.77001953125,26030.2890625,20013.259765625
2017-06-12,2429.389892578125,25708.0390625,19908.580078125
2017-06-13,2440.35009765625,25852.099609375,19898.75
2017-06-14,2437.919921875,25875.900390625,19883.51953125
2017-06-15,2432.4599609375,25565.33984375,19831.8203125
2017-06-16,2433.14990234375,25626.490234375,19943.259765625
2017-06-19,2453.4599609375,25924.55078125,20067.75
2017-06-20,2437.030029296875,25843.0390625,20230.41015625
2017-06-21,2435.610107421875,25694.580078125,20138.7890625
2017-06-22,2434.5,25674.529296875,20110.509765625
2017-06-23,2438.300048828125,25670.05078125,20132.669921875
2017-06-26,2439.070068359375,25871.890625,20153.349609375
2017-06-27,2419.3798828125,25839.990234375,20225.08984375
2017-06-28,2440.68994140625,25683.5,20130.41015625
2017-06-29,2419.699951171875,25965.419921875,20220.30078125
2017-06-30,2423.409912109375,25764.580078125,20033.4296875
2017-07-03,2429.010009765625,25784.169921875,20055.80078125
2017-07-05,2432.5400390625,25521.970703125,20081.630859375
2017-07-06,2409.75,25465.220703125,19994.060546875
2017-07-07,2425.179931640625,25340.849609375,19929.08984375
2017-07-10,2427.429931640625,25500.060546875,20080.98046875
2017-07-11,2425.530029296875,25877.640625,20195.48046875
2017-07-12,2443.25,26043.640625,20098.380859375
2017-07-13,2447.830078125,26346.169921875,20099.810546875
2017-07-14,2459.27001953125,26389.23046875,20118.859375
2017-07-18,2460.610107421875,26524.939453125,19999.91015625
2017-07-19,2473.830078125,26672.16015625,20020.859375
2017-07-20,2473.449951171875,26740.2109375,20144.58984375
2017-07-21,2472.5400390625,26706.08984375,20099.75
2017-07-24,2469.909912109375,26846.830078125,19975.669921875
2017-07-25,2477.1298828125,26852.05078125,19955.19921875
2017-07-26,2477.830078125,26941.01953125,20050.16015625
2017-07-27,2475.419921875,27131.169921875,20079.640625
2017-07-28,2472.10009765625,26979.390625,19959.83984375
2017-07-31,2470.300048828125,27323.990234375,19925.1796875
2017-08-01,2476.35009765625,27540.23046875,19985.7890625
2017-08-02,2477.570068359375,27607.380859375,20080.0390625
2017-08-03,2472.159912109375,27531.009765625,20029.259765625
2017-08-04,2476.830078125,27562.6796875,19952.330078125
2017-08-07,2480.909912109375,27690.359375,20055.890625
2017-08-08,2474.919921875,27854.91015625,19996.009765625
2017-08-09,2474.02001953125,27757.08984375,19738.7109375
2017-08-10,2438.2099609375,27444.0,19729.740234375
2017-08-14,2465.840087890625,27250.23046875,19537.099609375
2017-08-15,2464.610107421875,27174.9609375,19753.310546875
2017-08-16,2468.110107421875,27409.0703125,19729.279296875
2017-08-17,2430.010009765625,27344.220703125,19702.630859375
2017-08-18,2425.550048828125,27047.5703125,19470.41015625
2017-08-21,2428.3701171875,27154.6796875,19393.130859375
2017-08-22,2452.510009765625,27401.669921875,19383.83984375
2017-08-24,2438.969970703125,27518.599609375,19353.76953125
2017-08-25,2443.050048828125,27848.16015625,19452.609375
2017-08-28,2444.239990234375,27863.2890625,19449.900390625
2017-08-29,2446.300048828125,27765.009765625,19362.55078125
2017-08-30,2457.590087890625,28094.609375,19506.5390625
2017-08-31,2471.64990234375,27970.30078125,19646.240234375
2017-09-01,2476.550048828125,27953.16015625,19691.470703125
2017-09-05,2457.85009765625,27741.349609375,19385.810546875
2017-09-06,2465.5400390625,27613.759765625,19357.970703125
2017-09-07,2465.10009765625,27522.919921875,19396.51953125
2017-09-08,2461.429931640625,27668.470703125,19274.8203125
2017-09-11,2488.110107421875,27955.130859375,19545.76953125
2017-09-12,2496.47998046875,27972.240234375,19776.619140625
2017-09-13,2498.3701171875,27894.080078125,19865.8203125
2017-09-14,2495.6201171875,27777.19921875,19807.439453125
2017-09-15,2500.22998046875,27807.58984375,19909.5
2017-09-19,2506.64990234375,28051.41015625,20299.380859375
2017-09-20,2508.239990234375,28127.80078125,20310.4609375
2017-09-21,2500.60009765625,28110.330078125,20347.48046875
2017-09-22,2502.219970703125,27880.529296875,20296.44921875
2017-09-25,2496.659912109375,27500.33984375,20397.580078125
2017-09-26,2496.840087890625,27513.009765625,20330.189453125
2017-09-27,2507.0400390625,27642.4296875,20267.05078125
2017-09-28,2510.06005859375,27421.599609375,20363.109375
2017-09-29,2519.360107421875,27554.30078125,20356.279296875
2017-10-03,2534.580078125,28173.2109375,20614.0703125
2017-10-04,2537.739990234375,28379.1796875,20626.66015625
2017-10-06,2549.330078125,28458.0390625,20690.7109375
2017-10-10,2550.639892578125,28490.830078125,20823.509765625
2017-10-11,2555.239990234375,28389.5703125,20881.26953125
2017-10-12,2550.929931640625,28459.029296875,20954.720703125
2017-10-13,2553.169921875,28476.4296875,21155.1796875
2017-10-16,2557.639892578125,28692.80078125,21255.560546875
2017-10-17,2559.360107421875,28697.490234375,21336.119140625
2017-10-18,2561.260009765625,28711.759765625,21363.05078125
2017-10-19,2562.10009765625,28159.08984375,21448.51953125
2017-10-20,2575.2099609375,28487.240234375,21457.640625
2017-10-23,2564.97998046875,28305.880859375,21696.650390625
2017-10-24,2569.1298828125,28154.970703125,21805.169921875
2017-10-25,2557.14990234375,28302.890625,21707.619140625
2017-10-26,2560.39990234375,28202.380859375,21739.779296875
2017-10-27,2581.070068359375,28438.849609375,22008.44921875
2017-10-30,2572.830078125,28336.189453125,22011.669921875
2017-10-31,2575.260009765625,28245.5390625,22011.609375
2017-11-01,2579.360107421875,28594.060546875,22420.080078125
2017-11-02,2579.85009765625,28518.640625,22539.119140625
2017-11-06,2591.1298828125,28596.80078125,22548.349609375
2017-11-07,2590.639892578125,28994.33984375,22937.599609375
2017-11-08,2594.3798828125,28907.599609375,22913.8203125
2017-11-09,2584.6201171875,29136.5703125,22868.7109375
2017-11-10,2582.300048828125,29120.919921875,22681.419921875
2017-11-13,2584.840087890625,29182.1796875,22380.990234375
2017-11-14,2578.8701171875,29152.119140625,22380.009765625
2017-11-15,2564.6201171875,28851.689453125,22028.3203125
2017-11-16,2585.639892578125,29018.759765625,22351.119140625
2017-11-17,2578.85009765625,29199.0390625,22396.80078125
2017-11-20,2582.139892578125,29260.310546875,22261.759765625
2017-11-21,2599.030029296875,29818.0703125,22416.48046875
2017-11-22,2597.080078125,30003.490234375,22523.150390625
2017-11-24,2602.419921875,29866.3203125,22550.849609375
2017-11-27,2601.419921875,29686.189453125,22495.990234375
2017-11-28,2627.0400390625,29680.849609375,22486.240234375
2017-11-29,2626.070068359375,29623.830078125,22597.19921875
2017-11-30,2647.580078125,29177.349609375,22724.9609375
2017-12-01,2642.219970703125,29074.240234375,22819.029296875
2017-12-04,2639.43994140625,29138.279296875,22707.16015625
2017-12-05,2629.570068359375,28842.80078125,22622.380859375
2017-12-06,2629.27001953125,28224.80078125,22177.0390625
2017-12-07,2636.97998046875,28303.189453125,22498.029296875
2017-12-08,2651.5,28639.849609375,22811.080078125
2017-12-11,2659.989990234375,28965.2890625,22938.73046875
2017-12-12,2664.110107421875,28793.880859375,22866.169921875
2017-12-13,2662.85009765625,29222.099609375,22758.0703125
2017-12-14,2652.010009765625,29166.380859375,22694.44921875
2017-12-15,2675.81005859375,28848.109375,22553.220703125
2017-12-18,2690.159912109375,29050.41015625,22901.76953125
2017-12-19,2681.469970703125,29253.66015625,22868.0
2017-12-20,2679.25,29234.08984375,22891.720703125
2017-12-21,2684.570068359375,29367.060546875,22866.099609375
2017-12-22,2683.340087890625,29578.009765625,22902.759765625
2017-12-27,2682.6201171875,29597.66015625,22911.2109375
2017-12-28,2687.5400390625,29863.7109375,22783.98046875
2017-12-29,2673.610107421875,29919.150390625,22764.939453125
2018-01-04,2723.989990234375,30736.48046875,23506.330078125
2018-01-05,2743.14990234375,30814.640625,23714.529296875
2018-01-09,2751.2900390625,31011.41015625,23849.990234375
2018-01-10,2748.22998046875,31073.720703125,23788.19921875
2018-01-11,2767.56005859375,31120.390625,23710.4296875
2018-01-12,2786.239990234375,31412.5390625,23653.8203125
2018-01-16,2776.419921875,31904.75,23951.810546875
2018-01-17,2802.56005859375,31983.41015625,23868.33984375
2018-01-18,2798.030029296875,32121.939453125,23763.369140625
2018-01-19,2810.300048828125,32254.890625,23808.060546875
2018-01-22,2832.969970703125,32393.41015625,23816.330078125
2018-01-23,2839.1298828125,32930.69921875,24124.150390625
2018-01-24,2837.5400390625,32958.69140625,23940.779296875
2018-01-25,2839.25,32654.44921875,23669.490234375
2018-01-26,2872.8701171875,33154.12109375,23631.880859375
2018-01-29,2853.530029296875,32966.890625,23629.33984375
2018-01-30,2822.429931640625,32607.2890625,23291.970703125
2018-01-31,2823.81005859375,32887.26953125,23098.2890625
2018-02-01,2821.97998046875,32642.08984375,23486.109375
2018-02-02,2762.1298828125,32601.779296875,23274.529296875
2018-02-05,2648.93994140625,32245.220703125,22682.080078125
